date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-06-23,BA,Floresta Azul,city,36,0,True,10629,2911006,338.69602,0.0
2020-06-23,BA,Formosa do Rio Preto,city,7,0,True,25591,2911105,27.35337,0.0
2020-06-23,BA,Gandu,city,343,7,True,32403,2911204,1058.54396,0.0204
2020-06-23,BA,Gentio do Ouro,city,4,0,True,11233,2911303,35.60937,0.0
2020-06-23,BA,Glória,city,13,0,True,15221,2911402,85.40832,0.0
2020-06-23,BA,Gongogi,city,18,2,True,7128,2911501,252.52525,0.1111
2020-06-23,BA,Governador Mangabeira,city,12,1,True,20722,2911600,57.90947,0.0833
2020-06-23,BA,Guajeru,city,2,0,True,6937,2911659,28.83091,0.0
2020-06-23,BA,Guanambi,city,72,0,True,84481,2911709,85.22626,0.0
2020-06-23,BA,Guaratinga,city,26,0,True,20843,2911808,124.74212,0.0
2020-06-23,BA,Iaçu,city,36,4,True,24305,2911907,148.11767,0.1111
2020-06-23,BA,Ibicaraí,city,85,1,True,21689,2912103,391.90373,0.0118
2020-06-23,BA,Ibicuí,city,18,0,True,16198,2912301,111.12483,0.0
2020-06-23,BA,Ibipeba,city,5,0,True,18211,2912400,27.45593,0.0
2020-06-23,BA,Ibipitanga,city,5,0,True,14902,2912509,33.55254,0.0
2020-06-23,BA,Ibirapitanga,city,45,1,True,23375,2912707,192.51337,0.0222
2020-06-23,BA,Ibirapuã,city,51,1,True,8637,2912806,590.48281,0.0196
2020-06-23,BA,Ibirataia,city,46,2,True,15312,2912905,300.41797,0.0435
2020-06-23,BA,Ibitiara,city,7,1,True,16339,2913002,42.84228,0.1429
2020-06-23,BA,Ibotirama,city,11,0,True,26927,2913200,40.85119,0.0
2020-06-23,BA,Igrapiúna,city,23,0,True,13226,2913457,173.89989,0.0
2020-06-23,BA,Iguaí,city,96,1,True,26916,2913507,356.66518,0.0104
2020-06-23,BA,Ilhéus,city,1062,40,True,162327,2913606,654.23497,0.0377
2020-06-23,BA,Importados/Indefinidos,city,1732,5,True,,,,0.0029
2020-06-23,BA,Inhambupe,city,9,0,True,39926,2913705,22.5417,0.0
2020-06-23,BA,Ipecaetá,city,4,0,True,14487,2913804,27.61096,0.0
2020-06-23,BA,Ipiaú,city,579,9,True,45873,2913903,1262.18037,0.0155
2020-06-23,BA,Ipirá,city,55,2,True,59595,2914000,92.28962,0.0364
2020-06-23,BA,Iramaia,city,2,0,True,8537,2914307,23.42743,0.0
2020-06-23,BA,Iraquara,city,1,0,True,25216,2914406,3.96574,0.0
2020-06-23,BA,Irará,city,14,0,True,29034,2914505,48.21933,0.0
2020-06-23,BA,Irecê,city,60,1,True,72967,2914604,82.22895,0.0167
2020-06-23,BA,Itabela,city,43,1,True,30584,2914653,140.59639,0.0233
2020-06-23,BA,Itaberaba,city,132,5,True,64489,2914703,204.68607,0.0379
2020-06-23,BA,Itabuna,city,1836,53,True,213223,2914802,861.07033,0.0289
2020-06-23,BA,Itacaré,city,90,3,True,28296,2914901,318.06616,0.0333
2020-06-23,BA,Itaeté,city,46,0,True,16056,2915007,286.49726,0.0
2020-06-23,BA,Itagi,city,9,0,True,12351,2915106,72.86859,0.0
2020-06-23,BA,Itagibá,city,48,2,True,14579,2915205,329.24069,0.0417
2020-06-23,BA,Itaju do Colônia,city,1,0,True,6682,2915403,14.96558,0.0
2020-06-23,BA,Itajuípe,city,223,2,True,20491,2915502,1088.28266,0.009
2020-06-23,BA,Itamaraju,city,342,6,True,64486,2915601,530.34767,0.0175
2020-06-23,BA,Itamari,city,0,0,True,8035,2915700,,0.0
2020-06-23,BA,Itambé,city,3,0,True,23049,2915809,13.01575,0.0
2020-06-23,BA,Itanagra,city,8,2,True,6441,2915908,124.20432,0.25
2020-06-23,BA,Itanhém,city,19,1,True,19405,2916005,97.91291,0.0526
2020-06-23,BA,Itaparica,city,60,3,True,22228,2916104,269.92982,0.05
2020-06-23,BA,Itapé,city,19,2,True,8761,2916203,216.87022,0.1053
2020-06-23,BA,Itapebi,city,41,0,True,10259,2916302,399.64909,0.0
2020-06-23,BA,Itapetinga,city,45,5,True,76147,2916401,59.09622,0.1111
2020-06-23,BA,Itapicuru,city,56,0,True,35576,2916500,157.40949,0.0
2020-06-23,BA,Itapitanga,city,11,0,True,10313,2916609,106.6615,0.0
2020-06-23,BA,Itaquara,city,1,0,True,8319,2916708,12.02068,0.0
2020-06-23,BA,Itarantim,city,20,1,True,19747,2916807,101.28121,0.05
2020-06-23,BA,Itatim,city,33,2,True,14487,2916856,227.79043,0.0606
2020-06-23,BA,Itiruçu,city,1,0,True,12576,2916906,7.95165,0.0
2020-06-23,BA,Itiúba,city,7,1,True,36089,2917003,19.39649,0.1429
2020-06-23,BA,Itororó,city,19,1,True,20382,2917102,93.21951,0.0526
2020-06-23,BA,Ituaçu,city,1,0,True,18962,2917201,5.27371,0.0
2020-06-23,BA,Ituberá,city,12,1,True,28602,2917300,41.95511,0.0833
2020-06-23,BA,Iuiú,city,0,0,True,10994,2917334,,0.0
2020-06-23,BA,Jaborandi,city,1,0,True,8385,2917359,11.92606,0.0
2020-06-23,BA,Jacaraci,city,2,0,True,14842,2917409,13.47527,0.0
2020-06-23,BA,Jacobina,city,81,1,True,80518,2917508,100.59862,0.0123
2020-06-23,BA,Jaguaquara,city,62,0,True,54423,2917607,113.92242,0.0
2020-06-23,BA,Jaguarari,city,54,0,True,33570,2917706,160.85791,0.0
2020-06-23,BA,Jaguaripe,city,18,1,True,18788,2917805,95.80583,0.0556
2020-06-23,BA,Jandaíra,city,13,1,True,10709,2917904,121.39322,0.0769
2020-06-23,BA,Jequié,city,759,24,True,155966,2918001,486.64453,0.0316
2020-06-23,BA,Jeremoabo,city,5,0,True,40463,2918100,12.35697,0.0
2020-06-23,BA,Jiquiriçá,city,1,0,True,14537,2918209,6.879,0.0
2020-06-23,BA,Jitaúna,city,26,2,True,11166,2918308,232.84972,0.0769
2020-06-23,BA,João Dourado,city,57,1,True,25188,2918357,226.29824,0.0175
2020-06-23,BA,Juazeiro,city,339,12,True,216707,2918407,156.43242,0.0354
2020-06-23,BA,Jussara,city,0,0,True,15284,2918506,,0.0
2020-06-23,BA,Jussari,city,6,0,True,5833,2918555,102.86302,0.0
2020-06-23,BA,Jussiape,city,2,0,True,6186,2918605,32.33107,0.0
2020-06-23,BA,Lafaiete Coutinho,city,9,1,True,3724,2918704,241.67562,0.1111
2020-06-23,BA,Laje,city,16,0,True,23840,2918803,67.11409,0.0
2020-06-23,BA,Lajedão,city,5,0,True,3955,2918902,126.42225,0.0
2020-06-23,BA,Lajedo do Tabocal,city,6,0,True,8562,2919058,70.07708,0.0
2020-06-23,BA,Lamarão,city,15,0,True,8307,2919108,180.5706,0.0
2020-06-23,BA,Lapão,city,16,0,True,27223,2919157,58.77383,0.0
2020-06-23,BA,Lauro de Freitas,city,1048,29,True,198440,2919207,528.11933,0.0277
2020-06-23,BA,Licínio de Almeida,city,9,0,True,12388,2919405,72.65095,0.0
2020-06-23,BA,Livramento de Nossa Senhora,city,14,0,True,45732,2919504,30.61314,0.0
2020-06-23,BA,Luís Eduardo Magalhães,city,131,0,True,87519,2919553,149.68178,0.0
2020-06-23,BA,Macajuba,city,5,0,True,11348,2919603,44.06063,0.0
2020-06-23,BA,Macarani,city,7,1,True,18755,2919702,37.32338,0.1429
2020-06-23,BA,Macaúbas,city,3,0,True,49826,2919801,6.02095,0.0
2020-06-23,BA,Madre de Deus,city,89,2,True,21093,2919926,421.94093,0.0225
2020-06-23,BA,Maetinga,city,1,0,True,3161,2919959,31.63556,0.0
2020-06-23,BA,Maiquinique,city,7,0,True,10112,2920007,69.22468,0.0
2020-06-23,BA,Mairi,city,28,0,True,18676,2920106,149.92504,0.0
2020-06-23,BA,Malhada,city,1,0,True,16845,2920205,5.93648,0.0
2020-06-23,BA,Malhada de Pedras,city,1,0,True,8393,2920304,11.91469,0.0
2020-06-23,BA,Manoel Vitorino,city,16,1,True,13240,2920403,120.84592,0.0625
2020-06-23,BA,Mansidão,city,35,0,True,13643,2920452,256.54182,0.0
2020-06-23,BA,Maracás,city,21,1,True,20834,2920502,100.79677,0.0476
2020-06-23,BA,Maragogipe,city,61,2,True,44677,2920601,136.53558,0.0328
2020-06-23,BA,Maraú,city,26,2,True,20570,2920700,126.39767,0.0769
2020-06-23,BA,Marcionílio Souza,city,7,0,True,10406,2920809,67.26888,0.0
2020-06-23,BA,Mascote,city,5,0,True,13822,2920908,36.17422,0.0
2020-06-23,BA,Mata de São João,city,111,0,True,46583,2921005,238.28435,0.0
2020-06-23,BA,Matina,city,0,0,True,12201,2921054,,0.0
2020-06-23,BA,Medeiros Neto,city,56,1,True,22688,2921104,246.82652,0.0179
2020-06-23,BA,Miguel Calmon,city,7,2,True,26023,2921203,26.89928,0.2857
2020-06-23,BA,Milagres,city,48,1,True,10950,2921302,438.35616,0.0208
2020-06-23,BA,Mirangaba,city,5,0,True,18338,2921401,27.26579,0.0
2020-06-23,BA,Mirante,city,7,1,True,8641,2921450,81.00914,0.1429
2020-06-23,BA,Monte Santo,city,33,1,True,49418,2921500,66.77729,0.0303
2020-06-23,BA,Morpará,city,9,1,True,8519,2921609,105.6462,0.1111
2020-06-23,BA,Morro do Chapéu,city,9,0,True,35413,2921708,25.4144,0.0
2020-06-23,BA,Mortugaba,city,8,0,True,12042,2921807,66.43415,0.0
2020-06-23,BA,Mucugê,city,4,0,True,9062,2921906,44.14037,0.0
2020-06-23,BA,Mucuri,city,110,1,True,41748,2922003,263.48568,0.0091
2020-06-23,BA,Mulungu do Morro,city,5,1,True,10889,2922052,45.9179,0.2
2020-06-23,BA,Mundo Novo,city,3,1,True,26776,2922102,11.20406,0.3333
2020-06-23,BA,Muniz Ferreira,city,8,0,True,7422,2922201,107.78766,0.0
2020-06-23,BA,Muquém de São Francisco,city,11,0,True,11348,2922250,96.93338,0.0
2020-06-23,BA,Muritiba,city,51,1,True,29399,2922300,173.47529,0.0196
2020-06-23,BA,Mutuípe,city,21,0,True,22221,2922409,94.5052,0.0
2020-06-23,BA,Nazaré,city,18,0,True,28525,2922508,63.10254,0.0
2020-06-23,BA,Nilo Peçanha,city,7,1,True,13997,2922607,50.01072,0.1429
2020-06-23,BA,Nordestina,city,17,0,True,13130,2922656,129.47449,0.0
2020-06-23,BA,Nova Canaã,city,7,0,True,16462,2922706,42.52217,0.0
2020-06-23,BA,Nova Fátima,city,5,1,True,7812,2922730,64.0041,0.2
2020-06-23,BA,Nova Ibiá,city,13,0,True,6591,2922755,197.23866,0.0
2020-06-23,BA,Nova Redenção,city,0,0,True,9118,2922854,,0.0
2020-06-23,BA,Nova Soure,city,42,0,True,26947,2922904,155.86151,0.0
2020-06-23,BA,Nova Viçosa,city,119,3,True,43376,2923001,274.34526,0.0252
2020-06-23,BA,Novo Triunfo,city,4,0,True,15440,2923050,25.90674,0.0
2020-06-23,BA,Olindina,city,7,0,True,28229,2923100,24.79719,0.0
2020-06-23,BA,Oliveira dos Brejinhos,city,33,0,True,21825,2923209,151.20275,0.0
2020-06-23,BA,Ouriçangas,city,5,0,True,8564,2923308,58.38393,0.0
2020-06-23,BA,Ourolândia,city,1,0,True,17451,2923357,5.73033,0.0
2020-06-23,BA,Palmas de Monte Alto,city,17,0,True,21750,2923407,78.16092,0.0
2020-06-23,BA,Palmeiras,city,2,0,True,9019,2923506,22.17541,0.0
2020-06-23,BA,Paramirim,city,5,1,True,21607,2923605,23.14065,0.2
2020-06-23,BA,Paratinga,city,1,0,True,32000,2923704,3.125,0.0
2020-06-23,BA,Paripiranga,city,16,0,True,28989,2923803,55.19335,0.0
2020-06-23,BA,Pau Brasil,city,23,3,True,9831,2923902,233.95382,0.1304
2020-06-23,BA,Paulo Afonso,city,134,1,True,117782,2924009,113.76951,0.0075
2020-06-23,BA,Pé de Serra,city,3,0,True,13578,2924058,22.09456,0.0
2020-06-23,BA,Pedrão,city,1,0,True,7347,2924108,13.611,0.0
2020-06-23,BA,Pedro Alexandre,city,2,0,True,16667,2924207,11.99976,0.0
2020-06-23,BA,Piatã,city,7,0,True,17123,2924306,40.88069,0.0
2020-06-23,BA,Pilão Arcado,city,48,0,True,35048,2924405,136.95503,0.0
2020-06-23,BA,Pindaí,city,12,0,True,16260,2924504,73.80074,0.0
2020-06-23,BA,Pindobaçu,city,6,0,True,20150,2924603,29.77667,0.0
2020-06-23,BA,Pintadas,city,28,0,True,10437,2924652,268.27632,0.0
2020-06-23,BA,Piraí do Norte,city,26,0,True,10023,2924678,259.40337,0.0
2020-06-23,BA,Piripá,city,40,0,True,10707,2924702,373.58737,0.0
2020-06-23,BA,Piritiba,city,3,0,True,24755,2924801,12.11876,0.0
2020-06-23,BA,Planalto,city,19,0,True,26265,2925006,72.33962,0.0
2020-06-23,BA,Poções,city,105,2,True,46871,2925105,224.01912,0.019
2020-06-23,BA,Pojuca,city,150,1,True,39519,2925204,379.56426,0.0067
2020-06-23,BA,Ponto Novo,city,10,1,True,14914,2925253,67.05109,0.1
2020-06-23,BA,Porto Seguro,city,276,1,True,148686,2925303,185.62608,0.0036
2020-06-23,BA,Potiraguá,city,24,0,True,7224,2925402,332.22591,0.0
2020-06-23,BA,Prado,city,64,1,True,28174,2925501,227.15979,0.0156
2020-06-23,BA,Presidente Dutra,city,14,0,True,15142,2925600,92.45806,0.0
2020-06-23,BA,Presidente Jânio Quadros,city,0,0,True,12338,2925709,,0.0
2020-06-23,BA,Presidente Tancredo Neves,city,33,0,True,27719,2925758,119.05191,0.0
2020-06-23,BA,Queimadas,city,31,0,True,25439,2925808,121.86014,0.0
2020-06-23,BA,Quijingue,city,14,0,True,27580,2925907,50.76142,0.0
2020-06-23,BA,Quixabeira,city,9,0,True,8972,2925931,100.31208,0.0
2020-06-23,BA,Rafael Jambeiro,city,35,0,True,22621,2925956,154.72349,0.0
2020-06-23,BA,Remanso,city,26,1,True,41008,2926004,63.40226,0.0385
2020-06-23,BA,Retirolândia,city,27,0,True,14396,2926103,187.5521,0.0
2020-06-23,BA,Riachão das Neves,city,39,0,True,22339,2926202,174.58257,0.0
2020-06-23,BA,Riachão do Jacuípe,city,24,2,True,33436,2926301,71.77892,0.0833
2020-06-23,BA,Riacho de Santana,city,24,0,True,35421,2926400,67.75642,0.0
2020-06-23,BA,Ribeira do Amparo,city,5,0,True,14592,2926509,34.26535,0.0
2020-06-23,BA,Ribeira do Pombal,city,68,1,True,53807,2926608,126.37761,0.0147
2020-06-23,BA,Ribeirão do Largo,city,1,0,True,5812,2926657,17.20578,0.0
2020-06-23,BA,Rio do Antônio,city,4,0,True,15371,2926806,26.02303,0.0
2020-06-23,BA,Rio do Pires,city,3,1,True,11655,2926905,25.74003,0.3333
2020-06-23,BA,Rio Real,city,34,0,True,40732,2927002,83.47245,0.0
2020-06-23,BA,Rodelas,city,6,0,True,9331,2927101,64.30179,0.0
2020-06-23,BA,Ruy Barbosa,city,56,1,True,30814,2927200,181.73557,0.0179
2020-06-23,BA,Salinas da Margarida,city,13,1,True,15667,2927309,82.97696,0.0769
2020-06-23,BA,Salvador,city,24348,953,True,2872347,2927408,847.66917,0.0391
2020-06-23,BA,Santa Bárbara,city,90,0,True,20791,2927507,432.87961,0.0
2020-06-23,BA,Santa Brígida,city,7,0,True,14213,2927606,49.25069,0.0
2020-06-23,BA,Santa Cruz Cabrália,city,75,0,True,27778,2927705,269.99784,0.0
2020-06-23,BA,Santa Cruz da Vitória,city,10,1,True,6315,2927804,158.35313,0.1
2020-06-23,BA,Santa Inês,city,7,1,True,10631,2927903,65.84517,0.1429
2020-06-23,BA,Santaluz,city,41,1,True,37348,2928000,109.7783,0.0244
2020-06-23,BA,Santa Luzia,city,9,0,True,12597,2928059,71.44558,0.0
2020-06-23,BA,Santa Maria da Vitória,city,2,0,True,39845,2928109,5.01945,0.0
2020-06-23,BA,Santanópolis,city,16,0,True,8943,2928307,178.91088,0.0
2020-06-23,BA,Santa Rita de Cássia,city,9,1,True,28338,2928406,31.75947,0.1111
2020-06-23,BA,Santa Teresinha,city,17,1,True,10405,2928505,163.38299,0.0588
2020-06-23,BA,Santo Amaro,city,94,3,True,60069,2928604,156.48671,0.0319
2020-06-23,BA,Santo Antônio de Jesus,city,275,4,True,101512,2928703,270.90393,0.0145
2020-06-23,BA,Santo Estêvão,city,25,1,True,52850,2928802,47.30369,0.04
2020-06-23,BA,São Desidério,city,43,0,True,33742,2928901,127.43761,0.0
2020-06-23,BA,São Domingos,city,17,0,True,9058,2928950,187.6794,0.0
2020-06-23,BA,São Felipe,city,6,0,True,21074,2929107,28.4711,0.0
2020-06-23,BA,São Félix,city,14,0,True,14740,2929008,94.97965,0.0
2020-06-23,BA,São Francisco do Conde,city,177,3,True,39802,2929206,444.70127,0.0169
2020-06-23,BA,São Gabriel,city,4,0,True,18793,2929255,21.28452,0.0
2020-06-23,BA,São Gonçalo dos Campos,city,41,1,True,37550,2929305,109.18775,0.0244
2020-06-23,BA,São José da Vitória,city,57,1,True,5657,2929354,1007.6012,0.0175
2020-06-23,BA,São José do Jacuípe,city,3,0,True,10462,2929370,28.67521,0.0
2020-06-23,BA,São Miguel das Matas,city,2,0,True,11675,2929404,17.13062,0.0
2020-06-23,BA,São Sebastião do Passé,city,133,4,True,44300,2929503,300.22573,0.0301
2020-06-23,BA,Sapeaçu,city,19,0,True,17398,2929602,109.20795,0.0
2020-06-23,BA,Sátiro Dias,city,12,0,True,17273,2929701,69.47259,0.0
2020-06-23,BA,Saubara,city,32,2,True,12043,2929750,265.71452,0.0625
2020-06-23,BA,Saúde,city,0,0,True,12913,2929800,,0.0
2020-06-23,BA,Seabra,city,23,1,True,44091,2929909,52.16484,0.0435
2020-06-23,BA,Senhor do Bonfim,city,91,1,True,79015,2930105,115.16801,0.011
2020-06-23,BA,Sento Sé,city,20,0,True,40684,2930204,49.15937,0.0
2020-06-23,BA,Serra do Ramalho,city,4,0,True,31472,2930154,12.70971,0.0
2020-06-23,BA,Serra Dourada,city,0,0,True,17386,2930303,,0.0
2020-06-23,BA,Serra Preta,city,16,0,True,14878,2930402,107.54134,0.0
2020-06-23,BA,Serrinha,city,185,2,True,80861,2930501,228.78767,0.0108
2020-06-23,BA,Serrolândia,city,7,0,True,13397,2930600,52.2505,0.0
2020-06-23,BA,Simões Filho,city,633,18,True,134377,2930709,471.06276,0.0284
2020-06-23,BA,Sítio do Quinto,city,1,0,True,9986,2930766,10.01402,0.0
2020-06-23,BA,Sobradinho,city,113,7,True,23191,2930774,487.25799,0.0619
2020-06-23,BA,Souto Soares,city,2,0,True,16979,2930808,11.77926,0.0
2020-06-23,BA,Tabocas do Brejo Velho,city,5,0,True,12518,2930907,39.94248,0.0
2020-06-23,BA,Tanhaçu,city,0,0,True,20403,2931004,,0.0
2020-06-23,BA,Tanque Novo,city,0,0,True,17366,2931053,,0.0
2020-06-23,BA,Tanquinho,city,14,1,True,7918,2931103,176.81233,0.0714
2020-06-23,BA,Taperoá,city,22,0,True,21074,2931202,104.39404,0.0
2020-06-23,BA,Teixeira de Freitas,city,857,6,True,160487,2931350,533.99964,0.007
2020-06-23,BA,Teodoro Sampaio,city,5,0,True,7425,2931400,67.34007,0.0
2020-06-23,BA,Teofilândia,city,141,0,True,22518,2931509,626.16573,0.0
2020-06-23,BA,Teolândia,city,35,0,True,14943,2931608,234.22338,0.0
2020-06-23,BA,Terra Nova,city,30,1,True,13033,2931707,230.18492,0.0333
2020-06-23,BA,Tremedal,city,2,0,True,16394,2931806,12.19959,0.0
2020-06-23,BA,Tucano,city,15,1,True,50687,2931905,29.59339,0.0667
2020-06-23,BA,Uauá,city,9,0,True,24240,2932002,37.12871,0.0
2020-06-23,BA,Ubaíra,city,1,0,True,19895,2932101,5.02639,0.0
2020-06-23,BA,Ubaitaba,city,52,2,True,19056,2932200,272.87993,0.0385
2020-06-23,BA,Ubatã,city,55,1,True,27035,2932309,203.43999,0.0182
2020-06-23,BA,Uibaí,city,0,0,True,13887,2932408,,0.0
2020-06-23,BA,Umburanas,city,72,0,True,19222,2932457,374.5708,0.0
2020-06-23,BA,Una,city,11,0,True,19002,2932507,57.88864,0.0
2020-06-23,BA,Urandi,city,116,2,True,16658,2932606,696.36211,0.0172
2020-06-23,BA,Uruçuca,city,222,14,True,20519,2932705,1081.92407,0.0631
2020-06-23,BA,Utinga,city,2,1,True,19178,2932804,10.42862,0.5
2020-06-23,BA,Valença,city,311,11,True,96562,2932903,322.07287,0.0354
2020-06-23,BA,Valente,city,103,3,True,28473,2933000,361.74622,0.0291
2020-06-23,BA,Várzea da Roça,city,3,1,True,14104,2933059,21.27056,0.3333
2020-06-23,BA,Várzea Nova,city,2,0,True,12697,2933158,15.75175,0.0
2020-06-23,BA,Varzedo,city,5,1,True,8838,2933174,56.57389,0.2
2020-06-23,BA,Vera Cruz,city,62,3,True,43223,2933208,143.44215,0.0484
2020-06-23,BA,Vereda,city,24,1,True,6205,2933257,386.78485,0.0417
2020-06-23,BA,Vitória da Conquista,city,541,13,True,338480,2933307,159.83219,0.024
2020-06-23,BA,Wanderley,city,1,0,True,12238,2933455,8.17127,0.0
2020-06-23,BA,Wenceslau Guimarães,city,56,2,True,21101,2933505,265.39027,0.0357
2020-06-23,BA,Xique-Xique,city,31,0,True,46483,2933604,66.69105,0.0
2020-06-23,BA,,state,49084,1491,True,14873064,29,330.01942,0.0304
2020-06-23,CE,Abaiara,city,17,1,True,11737,2300101,144.8411,0.0588
2020-06-23,CE,Acarape,city,411,11,True,14929,2300150,2753.03101,0.0268
2020-06-23,CE,Acaraú,city,1463,30,True,62641,2300200,2335.53104,0.0205
2020-06-23,CE,Acopiara,city,223,15,True,54270,2300309,410.90842,0.0673
2020-06-23,CE,Aiuaba,city,7,0,True,17399,2300408,40.2322,0.0
2020-06-23,CE,Alcântaras,city,234,2,True,11714,2300507,1997.6097,0.0085
2020-06-23,CE,Altaneira,city,2,0,True,7586,2300606,26.36436,0.0
2020-06-23,CE,Alto Santo,city,74,4,True,17146,2300705,431.58754,0.0541
2020-06-23,CE,Amontada,city,559,14,True,43452,2300754,1286.47703,0.025
2020-06-23,CE,Antonina do Norte,city,11,0,True,7353,2300804,149.5988,0.0
2020-06-23,CE,Apuiarés,city,120,9,True,14600,2300903,821.91781,0.075
2020-06-23,CE,Aquiraz,city,583,22,True,80271,2301000,726.28969,0.0377
2020-06-23,CE,Aracati,city,684,33,True,74547,2301109,917.54195,0.0482
2020-06-23,CE,Aracoiaba,city,371,8,True,26469,2301208,1401.63965,0.0216
2020-06-23,CE,Ararendá,city,4,1,True,10935,2301257,36.57979,0.25
2020-06-23,CE,Araripe,city,45,0,True,21600,2301307,208.33333,0.0
2020-06-23,CE,Aratuba,city,81,1,True,11847,2301406,683.7174,0.0123
2020-06-23,CE,Arneiroz,city,29,1,True,7840,2301505,369.89796,0.0345
2020-06-23,CE,Assaré,city,79,2,True,23417,2301604,337.36175,0.0253
2020-06-23,CE,Aurora,city,22,3,True,24654,2301703,89.23501,0.1364
2020-06-23,CE,Baixio,city,9,0,True,6288,2301802,143.12977,0.0
2020-06-23,CE,Banabuiú,city,182,1,True,18197,2301851,1000.16486,0.0055
2020-06-23,CE,Barbalha,city,224,4,True,60781,2301901,368.53622,0.0179
2020-06-23,CE,Barreira,city,189,13,True,22425,2301950,842.80936,0.0688
2020-06-23,CE,Barro,city,27,6,True,22680,2302008,119.04762,0.2222
2020-06-23,CE,Barroquinha,city,417,8,True,15017,2302057,2776.8529,0.0192
2020-06-23,CE,Baturité,city,338,20,True,35750,2302107,945.45455,0.0592
2020-06-23,CE,Beberibe,city,310,19,True,53573,2302206,578.64969,0.0613
2020-06-23,CE,Bela Cruz,city,750,12,True,32591,2302305,2301.24881,0.016
2020-06-23,CE,Boa Viagem,city,118,9,True,54470,2302404,216.63301,0.0763
2020-06-23,CE,Brejo Santo,city,151,5,True,49477,2302503,305.19231,0.0331
2020-06-23,CE,Camocim,city,1536,49,True,63661,2302602,2412.7802,0.0319
2020-06-23,CE,Campos Sales,city,115,2,True,27426,2302701,419.31014,0.0174
2020-06-23,CE,Canindé,city,1082,32,True,76997,2302800,1405.24956,0.0296
2020-06-23,CE,Capistrano,city,317,6,True,17738,2302909,1787.12369,0.0189
2020-06-23,CE,Caridade,city,167,12,True,22547,2303006,740.67503,0.0719
2020-06-23,CE,Cariré,city,268,5,True,18448,2303105,1452.732,0.0187
2020-06-23,CE,Caririaçu,city,104,3,True,26965,2303204,385.68515,0.0288
2020-06-23,CE,Cariús,city,98,2,True,18699,2303303,524.0922,0.0204
2020-06-23,CE,Carnaubal,city,113,2,True,17606,2303402,641.82665,0.0177
2020-06-23,CE,Cascavel,city,925,67,True,71743,2303501,1289.32439,0.0724
2020-06-23,CE,Catarina,city,36,1,True,20698,2303600,173.92985,0.0278
2020-06-23,CE,Catunda,city,85,1,True,10342,2303659,821.89132,0.0118
2020-06-23,CE,Caucaia,city,3351,266,True,361400,2303709,927.22745,0.0794
